10219;Cuba Plast Vazada 03 45x34x9,5cm JLY_10665;Un;33,6;Jolly;0;0;null;10219;0;0
10220;Cuba Plast Fechada 02 43x33x10cm 10,5L JLY_10664;Un;30,3;Jolly;0;0;null;10220;0;0
10221;Cuba Plast Vazada 02 42x33x9,5cm JLY_10663;Un;29,2;Jolly;0;0;null;10221;0;0
10222;Cuba Plast Vazada 01 39x31x9,5cm JLY_10661;Un;24,8;Jolly;0;0;null;10222;0;0
10223;Cuba Plast Fechada 01 40x32x10cm 8,5L JLY_10662;Un;27;Jolly;0;0;null;10223;0;0
10224;Concha Molho Plastica 6,5x13cm JLY_10869;Un;6,1;Jolly;0;0;null;10224;0;0
10226;Bota 7 Leguas C Curto Flex Bca N 36 TBS;Par;42,5;Tambasa;0;0;null;10226;0;0
10227;Bota 7 Leguas C Curto Flex Bca N 37 TBS;Par;42,5;Tambasa;0;0;null;10227;0;0
10228;Bota 7 Leguas C Curto Flex Bca N 38 TBS;Par;42,5;Tambasa;0;0;null;10228;0;0
10229;Bota 7 Leguas C Curto Flex Bca N 39/40 TBS;Par;42,5;Tambasa;0;0;null;10229;0;0
10231;Bota 7 Leguas C Curto Flex Bca N 41/42 TBS;Par;42,5;Tambasa;0;0;null;10231;0;0
10232;Bota 7 Leguas C Curto Flex Bca N 43/44 TBS;Par;42,5;Tambasa;0;0;null;10232;0;0
10234;Bota 7 Leguas C Curto Flex Pta N 37 TBS;Par;35;Tambasa;0;0;null;10234;0;0
10235;Bota 7 Leguas C Curto Flex Pta N 38 TBS;Par;35;Tambasa;0;0;null;10235;0;0
10236;Bota 7 Leguas C Curto Flex Pta N 39/40 TBS;Par;35;Tambasa;0;0;null;10236;0;0
10237;Bota 7 Leguas C Curto Flex Pta N 41/42 TBS;Par;35;Tambasa;0;0;null;10237;0;0
10239;Bota 7 Leguas C Curto Flex Pta N 43/44 TBS;Par;35;Tambasa;0;0;null;10239;0;0
10241;Bota 7 Leguas C Medio PVC Bca N 36 TBS;Par;45;Tambasa;0;0;null;10241;0;0
10242;Bota 7 Leguas C Medio PVC Bca N 37 TBS;Par;45;Tambasa;0;0;null;10242;0;0
10243;Bota 7 Leguas C Medio PVC Bca N 38 TBS;Par;45;Tambasa;0;0;null;10243;0;0
10244;Bota 7 Leguas C Medio PVC Bca N 39 TBS;Par;45;Tambasa;0;0;null;10244;0;0
10245;Bota 7 Leguas C Medio PVC Bca N 40 TBS;Par;45;Tambasa;0;0;null;10245;0;0
10246;Bota 7 Leguas C Medio PVC Bca N 41 TBS;Par;45;Tambasa;0;0;null;10246;0;0
10247;Bota 7 Leguas C Medio PVC Bca N 42 TBS;Par;45;Tambasa;0;0;null;10247;0;0
10248;Bota 7 Leguas C Medio PVC Bca N 43 TBS;Par;45;Tambasa;0;0;null;10248;0;0
10250;Bota 7 Leguas C Medio PVC Bca N 44/45 TBS;Par;45;Tambasa;0;0;null;10250;0;0
10251;Bota 7 Leguas C Medio PVC Bca N 46/47 TBS;Par;45;Tambasa;0;0;null;10251;0;0
10252;Bota 7 Leguas C Medio Trattor Pta N 38 TBS;Par;42,5;Tambasa;0;0;null;10252;0;0
10253;Bota 7 Leguas C Medio Trattor Pta N 39 TBS;Par;42,5;Tambasa;0;0;null;10253;0;0
10254;Bota 7 Leguas C Medio Trattor Pta N 40 TBS;Par;42,5;Tambasa;0;0;null;10254;0;0
10255;Bota 7 Leguas C Medio Trattor Pta N 41 TBS;Par;42,5;Tambasa;0;0;null;10255;0;0
